telemetry_id,control_id,asset_id,timestamp,coverage_percentage,compliance_percentage,health_status,event_count,source,data_quality,freshness_timestamp,period
TEL-e51b897950eb,CTRL-CLOUDSEC,AST-00013,2026-05-13T14:23:38.249549,51.7,51.3,HEALTHY,358,syslog,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-f6b44e8678d1,CTRL-CLOUDSEC,AST-00013,2026-07-30T10:23:38.249549,91.3,79.3,HEALTHY,326,cloud_api,GOOD,2026-07-30T10:23:38.249549,CURRENT
TEL-f3d91c241dab,CTRL-CLOUDSEC,AST-00051,2026-05-10T14:23:38.249549,63.0,69.6,HEALTHY,241,cloud_api,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-5805bf5f3288,CTRL-CLOUDSEC,AST-00051,2026-08-03T10:23:38.249549,94.8,100,HEALTHY,405,syslog,GOOD,2026-08-03T10:23:38.249549,CURRENT
TEL-10c232e77587,CTRL-CLOUDSEC,AST-00103,2026-05-12T14:23:38.249549,51.9,45.4,HEALTHY,443,agent,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-c71199862f46,CTRL-CLOUDSEC,AST-00103,2026-08-08T11:23:38.249549,80.7,71.6,HEALTHY,16,agent,GOOD,2026-08-08T11:23:38.249549,CURRENT
TEL-e6861c57ffb8,CTRL-CLOUDSEC,AST-00191,2026-05-10T14:23:38.249549,46.2,48.0,HEALTHY,360,agent,DEGRADED,2026-05-10T14:23:38.249549,BASELINE
TEL-0939773fb578,CTRL-CLOUDSEC,AST-00191,2026-08-06T04:23:38.249549,80.0,75.1,HEALTHY,495,cloud_api,DEGRADED,2026-07-21T14:23:38.249549,CURRENT
TEL-57a477a18f3c,CTRL-CLOUDSEC,AST-00114,2026-05-10T14:23:38.249549,49.9,57.8,HEALTHY,327,syslog,DEGRADED,2026-05-10T14:23:38.249549,BASELINE
TEL-042180ca0e1f,CTRL-CLOUDSEC,AST-00114,2026-07-31T04:23:38.249549,81.0,91.2,FAILED,306,cloud_api,GOOD,2026-07-31T04:23:38.249549,CURRENT
TEL-97932aa0a466,CTRL-CLOUDSEC,AST-00030,2026-05-12T14:23:38.249549,45.9,40.5,DEGRADED,364,cloud_api,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-f5c99c66f3ba,CTRL-CLOUDSEC,AST-00030,2026-08-07T12:23:38.249549,84.0,57.0,HEALTHY,402,syslog,GOOD,2026-08-07T12:23:38.249549,CURRENT
TEL-35fcd18496e0,CTRL-CLOUDSEC,AST-00084,2026-05-13T14:23:38.249549,47.9,48.6,HEALTHY,281,agent,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-31927363c6c2,CTRL-CLOUDSEC,AST-00084,2026-08-05T13:23:38.249549,79.3,74.8,DEGRADED,114,agent,GOOD,2026-08-05T13:23:38.249549,CURRENT
TEL-1cf420c9f0d6,CTRL-CLOUDSEC,AST-00161,2026-05-10T14:23:38.249549,67.7,67.4,HEALTHY,299,agent,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-f80103845d13,CTRL-CLOUDSEC,AST-00161,2026-08-01T10:23:38.249549,95.1,95.2,HEALTHY,463,syslog,GOOD,2026-08-01T10:23:38.249549,CURRENT
TEL-cd70b4f3343f,CTRL-CLOUDSEC,AST-00101,2026-05-14T14:23:38.249549,72.9,64.7,HEALTHY,165,cloud_api,DEGRADED,2026-05-14T14:23:38.249549,BASELINE
TEL-72045f15c370,CTRL-CLOUDSEC,AST-00101,2026-08-08T11:23:38.249549,100,87.7,HEALTHY,393,agent,GOOD,2026-08-08T11:23:38.249549,CURRENT
TEL-3b651d6ab349,CTRL-CLOUDSEC,AST-00137,2026-05-14T14:23:38.249549,53.3,62.1,HEALTHY,152,cloud_api,DEGRADED,2026-05-14T14:23:38.249549,BASELINE
TEL-cbc4e2742e60,CTRL-CLOUDSEC,AST-00137,2026-08-04T00:23:38.249549,82.7,93.8,HEALTHY,193,agent,GOOD,2026-08-04T00:23:38.249549,CURRENT
TEL-d7670c86b2ec,CTRL-CLOUDSEC,AST-00204,2026-05-12T14:23:38.249549,56.7,47.2,HEALTHY,204,cloud_api,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-1c3573831379,CTRL-CLOUDSEC,AST-00204,2026-08-04T15:23:38.249549,82.2,71.3,HEALTHY,286,agent,GOOD,2026-08-04T15:23:38.249549,CURRENT
TEL-487b60f69e86,CTRL-CLOUDSEC,AST-00188,2026-05-14T14:23:38.249549,72.0,50.7,HEALTHY,315,syslog,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-9c480deae7fe,CTRL-CLOUDSEC,AST-00188,2026-08-05T15:23:38.249549,88.4,78.4,HEALTHY,235,cloud_api,DEGRADED,2026-08-05T15:23:38.249549,CURRENT
TEL-4fc9d5d1936b,CTRL-CLOUDSEC,AST-00010,2026-05-15T14:23:38.249549,50.4,64.3,HEALTHY,128,agent,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-3868f74faa28,CTRL-CLOUDSEC,AST-00010,2026-08-06T15:23:38.249549,85.5,90.0,HEALTHY,232,syslog,GOOD,2026-08-06T15:23:38.249549,CURRENT
TEL-58188d76318a,CTRL-CLOUDSEC,AST-00150,2026-05-14T14:23:38.249549,48.3,47.4,HEALTHY,234,cloud_api,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-f9d662ee3dd9,CTRL-CLOUDSEC,AST-00150,2026-08-07T11:23:38.249549,71.6,79.9,DEGRADED,288,cloud_api,GOOD,2026-07-26T14:23:38.249549,CURRENT
TEL-c18eafe81afd,CTRL-CLOUDSEC,AST-00214,2026-05-11T14:23:38.249549,53.3,41.8,HEALTHY,173,syslog,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-90925f0d8705,CTRL-CLOUDSEC,AST-00214,2026-08-06T06:23:38.249549,77.5,76.8,DEGRADED,164,syslog,GOOD,2026-08-06T06:23:38.249549,CURRENT
TEL-35be76200450,CTRL-CLOUDSEC,AST-00116,2026-05-11T14:23:38.249549,69.3,46.8,HEALTHY,451,syslog,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-2541ef4f4dc3,CTRL-CLOUDSEC,AST-00116,2026-08-02T04:23:38.249549,97.4,67.4,HEALTHY,487,agent,GOOD,2026-08-02T04:23:38.249549,CURRENT
TEL-8f1fe8f8089c,CTRL-CLOUDSEC,AST-00205,2026-05-11T14:23:38.249549,69.9,42.6,HEALTHY,302,agent,DEGRADED,2026-05-11T14:23:38.249549,BASELINE
TEL-c0d13d1d76d0,CTRL-CLOUDSEC,AST-00205,2026-07-29T23:23:38.249549,85.5,66.9,DEGRADED,427,agent,GOOD,2026-07-29T23:23:38.249549,CURRENT
TEL-a9fce831efb6,CTRL-CLOUDSEC,AST-00115,2026-05-10T14:23:38.249549,74.6,62.5,HEALTHY,23,cloud_api,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-cfe66e8baf17,CTRL-CLOUDSEC,AST-00115,2026-07-30T16:23:38.249549,100,97.0,HEALTHY,23,cloud_api,GOOD,2026-07-30T16:23:38.249549,CURRENT
TEL-3bc46d6eda1a,CTRL-CLOUDSEC,AST-00172,2026-05-12T14:23:38.249549,62.6,47.2,HEALTHY,43,syslog,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-95f6476d4fe8,CTRL-CLOUDSEC,AST-00172,2026-08-02T00:23:38.249549,,67.1,HEALTHY,174,cloud_api,GOOD,2026-08-02T00:23:38.249549,CURRENT
TEL-1e59912c86ae,CTRL-CLOUDSEC,AST-00183,2026-05-12T14:23:38.249549,49.4,51.3,HEALTHY,188,cloud_api,DEGRADED,2026-05-12T14:23:38.249549,BASELINE
TEL-f7dc00554e08,CTRL-CLOUDSEC,AST-00183,2026-08-01T03:23:38.249549,85.4,80.7,HEALTHY,318,agent,GOOD,2026-08-01T03:23:38.249549,CURRENT
TEL-0b0e6ebe610b,CTRL-CLOUDSEC,AST-00037,2026-05-11T14:23:38.249549,53.6,61.8,FAILED,333,syslog,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-3afc94798b05,CTRL-CLOUDSEC,AST-00037,2026-07-31T16:23:38.249549,88.1,96.4,HEALTHY,169,cloud_api,GOOD,2026-07-31T16:23:38.249549,CURRENT
TEL-a9a43e20d1b6,CTRL-CLOUDSEC,AST-00060,2026-05-10T14:23:38.249549,67.0,53.3,HEALTHY,100,syslog,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-c506e2048dcc,CTRL-CLOUDSEC,AST-00060,2026-08-02T01:23:38.249549,100,84.0,HEALTHY,498,cloud_api,GOOD,2026-08-02T01:23:38.249549,CURRENT
TEL-c0c621ab2174,CTRL-CLOUDSEC,AST-00078,2026-05-13T14:23:38.249549,57.6,41.8,HEALTHY,64,agent,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-8a5f225b9833,CTRL-CLOUDSEC,AST-00078,2026-08-01T17:23:38.249549,83.3,60.3,HEALTHY,164,cloud_api,GOOD,2026-08-01T17:23:38.249549,CURRENT
TEL-1c13ac2fe5f5,CTRL-CLOUDSEC,AST-00069,2026-05-11T14:23:38.249549,57.2,61.6,HEALTHY,244,syslog,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-23ca689e022b,CTRL-CLOUDSEC,AST-00069,2026-08-06T00:23:38.249549,74.1,77.8,DEGRADED,323,cloud_api,GOOD,2026-07-11T14:23:38.249549,CURRENT
TEL-ba5474dee07b,CTRL-CLOUDSEC,AST-00211,2026-05-12T14:23:38.249549,52.4,60.5,DEGRADED,193,syslog,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-bc1c035c8e09,CTRL-CLOUDSEC,AST-00211,2026-08-02T09:23:38.249549,71.2,78.0,HEALTHY,466,cloud_api,GOOD,2026-08-02T09:23:38.249549,CURRENT
TEL-19e505884420,CTRL-CLOUDSEC,AST-00110,2026-05-10T14:23:38.249549,53.6,49.3,HEALTHY,172,agent,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-0930e70fff8b,CTRL-CLOUDSEC,AST-00110,2026-07-29T14:23:38.249549,72.4,64.8,HEALTHY,124,syslog,GOOD,2026-07-29T14:23:38.249549,CURRENT
TEL-782f524cf728,CTRL-CLOUDSEC,AST-00132,2026-05-14T14:23:38.249549,51.2,50.3,HEALTHY,64,cloud_api,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-ddde174d1e7d,CTRL-CLOUDSEC,AST-00132,2026-07-30T13:23:38.249549,72.7,78.5,HEALTHY,283,agent,GOOD,2026-07-30T13:23:38.249549,CURRENT
TEL-4da9116025cc,CTRL-CLOUDSEC,AST-00075,2026-05-11T14:23:38.249549,59.9,42.1,HEALTHY,50,cloud_api,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-7783b453a2e4,CTRL-CLOUDSEC,AST-00075,2026-07-29T19:23:38.249549,1083.5,76.9,HEALTHY,149,agent,GOOD,2026-07-29T19:23:38.249549,CURRENT
TEL-faf33aa6809e,CTRL-CLOUDSEC,AST-00196,2026-05-11T14:23:38.249549,71.0,66.1,HEALTHY,482,cloud_api,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-6e64c40af72a,CTRL-CLOUDSEC,AST-00196,2026-08-03T10:23:38.249549,100,88.5,FAILED,187,syslog,GOOD,2026-08-03T10:23:38.249549,CURRENT
TEL-74d5b3676aeb,CTRL-CLOUDSEC,AST-00106,2026-05-14T14:23:38.249549,72.9,54.1,HEALTHY,81,agent,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-77c902fc00b6,CTRL-CLOUDSEC,AST-00106,2026-08-03T22:23:38.249549,97.6,77.3,HEALTHY,61,agent,GOOD,2026-08-03T22:23:38.249549,CURRENT
TEL-f4cca89168e5,CTRL-CLOUDSEC,AST-00122,2026-05-14T14:23:38.249549,63.8,68.8,HEALTHY,170,agent,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-03963eeaa932,CTRL-CLOUDSEC,AST-00122,2026-08-04T03:23:38.249549,86.6,95.3,HEALTHY,384,cloud_api,DEGRADED,2026-08-04T03:23:38.249549,CURRENT
TEL-687a973d31b5,CTRL-CLOUDSEC,AST-00076,2026-05-15T14:23:38.249549,66.3,68.3,HEALTHY,110,cloud_api,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-e24daee0e369,CTRL-CLOUDSEC,AST-00076,2026-08-08T09:23:38.249549,85.8,98.1,HEALTHY,56,cloud_api,GOOD,2026-08-08T09:23:38.249549,CURRENT
TEL-65ca5f556fa6,CTRL-CLOUDSEC,AST-00007,2026-05-11T14:23:38.249549,68.5,40.1,HEALTHY,438,syslog,DEGRADED,2026-05-11T14:23:38.249549,BASELINE
TEL-dc6412312d45,CTRL-CLOUDSEC,AST-00007,2026-08-05T12:23:38.249549,92.8,58.1,HEALTHY,466,cloud_api,BAD,2026-08-05T12:23:38.249549,CURRENT
TEL-5d236e671170,CTRL-CLOUDSEC,AST-00154,2026-05-14T14:23:38.249549,66.7,66.3,HEALTHY,12,agent,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-05b7b5042cac,CTRL-CLOUDSEC,AST-00154,2026-08-05T12:23:38.249549,93.3,88.8,HEALTHY,284,syslog,GOOD,2026-08-05T12:23:38.249549,CURRENT
TEL-4bfd89cb6d07,CTRL-CLOUDSEC,AST-00109,2026-05-15T14:23:38.249549,73.3,63.2,HEALTHY,474,syslog,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-7ec0c0505ccf,CTRL-CLOUDSEC,AST-00109,2026-07-31T19:23:38.249549,100,82.1,DEGRADED,249,cloud_api,GOOD,2026-07-31T19:23:38.249549,CURRENT
TEL-2592bf932d52,CTRL-CLOUDSEC,AST-00220,2026-05-11T14:23:38.249549,58.4,52.2,FAILED,266,cloud_api,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-e0b4d0a14a71,CTRL-CLOUDSEC,AST-00220,2026-07-30T13:23:38.249549,83.2,71.6,DEGRADED,422,agent,GOOD,2026-07-30T13:23:38.249549,CURRENT
TEL-3b78812f45cf,CTRL-CLOUDSEC,AST-00077,2026-05-12T14:23:38.249549,73.5,66.6,HEALTHY,418,cloud_api,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-1683c3aaa3f3,CTRL-CLOUDSEC,AST-00077,2026-08-03T06:23:38.249549,89.7,95.2,FAILED,108,cloud_api,GOOD,2026-08-03T06:23:38.249549,CURRENT
TEL-5b3aad7e7c3b,CTRL-CLOUDSEC,AST-00006,2026-05-15T14:23:38.249549,65.3,68.4,HEALTHY,378,syslog,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-b8dbfbaad64a,CTRL-CLOUDSEC,AST-00006,2026-08-02T20:23:38.249549,89.8,93.6,HEALTHY,129,syslog,DEGRADED,2026-07-21T14:23:38.249549,CURRENT
TEL-a52ee1dcd8a0,CTRL-CLOUDSEC,AST-00186,2026-05-12T14:23:38.249549,71.7,58.0,HEALTHY,426,agent,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-03aac62668c0,CTRL-CLOUDSEC,AST-00186,2026-07-29T20:23:38.249549,100,73.5,HEALTHY,443,agent,DEGRADED,2026-07-29T20:23:38.249549,CURRENT
TEL-43d56e0cf7c0,CTRL-CLOUDSEC,AST-00111,2026-05-10T14:23:38.249549,72.9,64.7,HEALTHY,200,agent,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-10e3f4fbcbf9,CTRL-CLOUDSEC,AST-00111,2026-08-07T19:23:38.249549,97.3,99.1,HEALTHY,362,syslog,GOOD,2026-08-07T19:23:38.249549,CURRENT
TEL-2c329e899eb2,CTRL-CLOUDSEC,AST-00056,2026-05-15T14:23:38.249549,71.3,55.7,HEALTHY,130,syslog,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-9d51b6ce4bed,CTRL-CLOUDSEC,AST-00056,2026-07-31T13:23:38.249549,91.8,80.9,HEALTHY,207,cloud_api,DEGRADED,2026-07-31T13:23:38.249549,CURRENT
TEL-2c0ca798a071,CTRL-CLOUDSEC,AST-00035,2026-05-15T14:23:38.249549,55.2,65.0,HEALTHY,111,cloud_api,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-a6d5615dbbcf,CTRL-CLOUDSEC,AST-00035,2026-08-01T15:23:38.249549,87.4,83.8,HEALTHY,319,syslog,GOOD,2026-08-01T15:23:38.249549,CURRENT
TEL-0c54be5b0fd5,CTRL-CLOUDSEC,AST-00215,2026-05-10T14:23:38.249549,72.7,49.5,HEALTHY,134,agent,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-dcbbc8a1af6a,CTRL-CLOUDSEC,AST-00215,2026-08-03T10:23:38.249549,100,70.2,HEALTHY,336,agent,GOOD,2026-07-17T14:23:38.249549,CURRENT
TEL-fe47d814e03a,CTRL-CLOUDSEC,AST-00206,2026-05-15T14:23:38.249549,63.2,59.4,HEALTHY,264,cloud_api,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-4e8e2592fb18,CTRL-CLOUDSEC,AST-00206,2026-08-07T12:23:38.249549,95.5,78.5,HEALTHY,291,syslog,GOOD,2026-08-07T12:23:38.249549,CURRENT
TEL-4f2af120b498,CTRL-CLOUDSEC,AST-00207,2026-05-11T14:23:38.249549,69.9,57.4,HEALTHY,243,agent,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-5a84b49b4d5b,CTRL-CLOUDSEC,AST-00207,2026-08-01T13:23:38.249549,95.9,86.6,FAILED,106,cloud_api,GOOD,2026-08-01T13:23:38.249549,CURRENT
TEL-fd6a8dc69609,CTRL-CLOUDSEC,AST-00128,2026-05-13T14:23:38.249549,55.7,57.6,HEALTHY,186,agent,BAD,2026-05-13T14:23:38.249549,BASELINE
TEL-ffb3fc09ada8,CTRL-CLOUDSEC,AST-00128,2026-08-01T02:23:38.249549,84.2,81.1,HEALTHY,83,cloud_api,GOOD,2026-08-01T02:23:38.249549,CURRENT
TEL-e2c34264aadc,CTRL-CLOUDSEC,AST-00202,2026-05-13T14:23:38.249549,57.0,54.0,HEALTHY,169,syslog,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-dd3268c7a313,CTRL-CLOUDSEC,AST-00202,2026-08-05T01:23:38.249549,75.6,84.6,HEALTHY,444,agent,GOOD,2026-08-05T01:23:38.249549,CURRENT
TEL-043602b3c2ec,CTRL-CLOUDSEC,AST-00031,2026-05-11T14:23:38.249549,71.2,44.5,HEALTHY,245,cloud_api,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-b3255d3f5b70,CTRL-CLOUDSEC,AST-00031,2026-08-06T22:23:38.249549,91.3,69.9,HEALTHY,35,syslog,GOOD,2026-08-06T22:23:38.249549,CURRENT
TEL-f5a81b61ab39,CTRL-CLOUDSEC,AST-00046,2026-05-12T14:23:38.249549,67.2,49.6,FAILED,2,syslog,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-4f182983dc8d,CTRL-CLOUDSEC,AST-00046,2026-08-05T10:23:38.249549,83.7,82.1,HEALTHY,288,cloud_api,GOOD,2026-08-05T10:23:38.249549,CURRENT
TEL-5fafbfcc4160,CTRL-CLOUDSEC,AST-00148,2026-05-14T14:23:38.249549,66.7,53.7,HEALTHY,247,cloud_api,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-9f9578cc6994,CTRL-CLOUDSEC,AST-00148,2026-07-30T09:23:38.249549,81.9,85.3,HEALTHY,449,syslog,GOOD,2026-07-30T09:23:38.249549,CURRENT
TEL-29c2e3e4cc2b,CTRL-CLOUDSEC,AST-00121,2026-05-13T14:23:38.249549,2026-06-08T14:23:38.249549,54.4,HEALTHY,464,agent,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-d81601a53536,CTRL-CLOUDSEC,AST-00121,2026-08-06T12:23:38.249549,,79.5,HEALTHY,99,cloud_api,GOOD,2026-08-06T12:23:38.249549,CURRENT
TEL-9ca61f9db378,CTRL-CLOUDSEC,AST-00064,2026-05-15T14:23:38.249549,59.7,68.9,HEALTHY,228,cloud_api,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-bf0b86e11cc1,CTRL-CLOUDSEC,AST-00064,2026-08-03T11:23:38.249549,96.9,90.9,HEALTHY,218,agent,GOOD,2026-08-03T11:23:38.249549,CURRENT
TEL-f6440b415adb,CTRL-CLOUDSEC,AST-00047,2026-05-13T14:23:38.249549,62.5,51.3,HEALTHY,233,cloud_api,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-bbd11a2e1f95,CTRL-CLOUDSEC,AST-00047,2026-08-04T21:23:38.249549,89.3,80.5,HEALTHY,437,agent,GOOD,2026-08-04T21:23:38.249549,CURRENT
TEL-3c8d9dfcdc25,CTRL-CLOUDSEC,AST-00058,2026-05-11T14:23:38.249549,68.4,58.4,HEALTHY,70,syslog,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-e714399b398f,CTRL-CLOUDSEC,AST-00058,2026-07-29T15:23:38.249549,83.8,80.8,HEALTHY,102,syslog,GOOD,2026-07-29T15:23:38.249549,CURRENT
TEL-0b2ebf79e27d,CTRL-CLOUDSEC,AST-00091,2026-05-14T14:23:38.249549,,62.8,HEALTHY,145,cloud_api,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-76a874c9799f,CTRL-CLOUDSEC,AST-00091,2026-08-01T02:23:38.249549,99.6,82.7,HEALTHY,403,syslog,GOOD,2026-08-01T02:23:38.249549,CURRENT
TEL-e42771cf415d,CTRL-CLOUDSEC,AST-00118,2026-05-10T14:23:38.249549,47.5,41.1,DEGRADED,77,cloud_api,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-10f363eef92d,CTRL-CLOUDSEC,AST-00118,2026-08-07T21:23:38.249549,86.1,70.2,HEALTHY,292,syslog,GOOD,2026-08-07T21:23:38.249549,CURRENT
TEL-023d0d0f7311,CTRL-CLOUDSEC,AST-00021,2026-05-14T14:23:38.249549,52.8,50.1,HEALTHY,147,syslog,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-32285ecde1e2,CTRL-CLOUDSEC,AST-00021,2026-07-29T19:23:38.249549,79.6,74.2,HEALTHY,95,agent,GOOD,2026-07-29T19:23:38.249549,CURRENT
TEL-9be9ea8d99e9,CTRL-CLOUDSEC,AST-00139,2026-05-15T14:23:38.249549,57.1,64.5,FAILED,198,cloud_api,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-b4ccbcb9ea2d,CTRL-CLOUDSEC,AST-00139,2026-08-03T05:23:38.249549,86.3,87.2,DEGRADED,46,cloud_api,GOOD,2026-08-03T05:23:38.249549,CURRENT
TEL-ec2b90b2dd3a,CTRL-CLOUDSEC,AST-00117,2026-05-11T14:23:38.249549,69.5,50.9,HEALTHY,439,syslog,DEGRADED,2026-05-11T14:23:38.249549,BASELINE
TEL-c0957e767120,CTRL-CLOUDSEC,AST-00117,2026-08-05T07:23:38.249549,94.7,81.5,HEALTHY,1,agent,GOOD,2026-08-05T07:23:38.249549,CURRENT
TEL-8da11f94d380,CTRL-CLOUDSEC,AST-00125,2026-05-13T14:23:38.249549,1065.7,59.7,HEALTHY,8,cloud_api,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-12a3d8630825,CTRL-CLOUDSEC,AST-00125,2026-08-01T12:23:38.249549,-99.0,75.2,HEALTHY,58,cloud_api,DEGRADED,2026-08-01T12:23:38.249549,CURRENT
TEL-cad6243f4a61,CTRL-CLOUDSEC,AST-00086,2026-05-11T14:23:38.249549,51.1,59.3,DEGRADED,465,agent,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-b9071c4f709b,CTRL-CLOUDSEC,AST-00086,2026-08-05T05:23:38.249549,67.5,88.9,HEALTHY,6,agent,DEGRADED,2026-08-05T05:23:38.249549,CURRENT
TEL-3c774f7df143,CTRL-CLOUDSEC,AST-00019,2026-05-14T14:23:38.249549,46.7,41.6,HEALTHY,58,syslog,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-d5f51b897a70,CTRL-CLOUDSEC,AST-00019,2026-08-06T02:23:38.249549,62.6,73.0,HEALTHY,22,agent,GOOD,2026-08-06T02:23:38.249549,CURRENT
TEL-c3b278571977,CTRL-CLOUDSEC,AST-00085,2026-05-12T14:23:38.249549,74.5,61.0,HEALTHY,92,syslog,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-44bbbb2d9b16,CTRL-CLOUDSEC,AST-00085,2026-08-02T19:23:38.249549,95.2,81.5,DEGRADED,361,agent,GOOD,2026-08-02T19:23:38.249549,CURRENT
TEL-4a89f1fed18b,CTRL-CLOUDSEC,AST-00201,2026-05-14T14:23:38.249549,57.5,63.1,HEALTHY,415,agent,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-9636545c5be5,CTRL-CLOUDSEC,AST-00201,2026-07-29T20:23:38.249549,74.7,86.0,HEALTHY,178,syslog,GOOD,2026-07-29T20:23:38.249549,CURRENT
TEL-ed8cca21d597,CTRL-CLOUDSEC,AST-00170,2026-05-10T14:23:38.249549,58.8,47.7,HEALTHY,37,agent,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-5ac321da4e6e,CTRL-CLOUDSEC,AST-00170,2026-07-30T07:23:38.249549,91.2,71.9,HEALTHY,399,syslog,GOOD,2026-07-30T07:23:38.249549,CURRENT
TEL-c4ffa1446d62,CTRL-CLOUDSEC,AST-00156,2026-05-14T14:23:38.249549,70.9,67.9,HEALTHY,285,syslog,BAD,2026-05-14T14:23:38.249549,BASELINE
TEL-878bd025c9e4,CTRL-CLOUDSEC,AST-00156,2026-08-03T06:23:38.249549,96.7,95.0,HEALTHY,119,cloud_api,BAD,2026-08-03T06:23:38.249549,CURRENT
TEL-ca4af8cebffe,CTRL-CLOUDSEC,AST-00066,2026-05-13T14:23:38.249549,67.0,40.9,HEALTHY,443,agent,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-f4a4b423df7e,CTRL-CLOUDSEC,AST-00066,2026-07-30T23:23:38.249549,90.9,70.4,HEALTHY,271,syslog,GOOD,2026-07-30T23:23:38.249549,CURRENT
TEL-f1ece53b8076,CTRL-CLOUDSEC,AST-00213,2026-05-15T14:23:38.249549,51.5,53.0,HEALTHY,335,cloud_api,DEGRADED,2026-05-15T14:23:38.249549,BASELINE
TEL-6b194440f76b,CTRL-CLOUDSEC,AST-00213,2026-08-01T12:23:38.249549,89.7,78.5,DEGRADED,88,syslog,GOOD,2026-08-01T12:23:38.249549,CURRENT
TEL-77527aa9ee99,CTRL-CLOUDSEC,AST-00216,2026-05-10T14:23:38.249549,57.8,55.4,HEALTHY,329,cloud_api,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-4e327a2d7c2c,CTRL-CLOUDSEC,AST-00216,2026-08-02T13:23:38.249549,83.6,84.3,HEALTHY,281,syslog,GOOD,2026-08-02T13:23:38.249549,CURRENT
TEL-374f76c54991,CTRL-CLOUDSEC,AST-00100,2026-05-14T14:23:38.249549,71.8,58.3,HEALTHY,274,agent,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-47f796d17fc1,CTRL-CLOUDSEC,AST-00100,2026-08-02T09:23:38.249549,100,82.6,HEALTHY,222,cloud_api,BAD,2026-08-02T09:23:38.249549,CURRENT
TEL-934675faba84,CTRL-CLOUDSEC,AST-00096,2026-05-14T14:23:38.249549,70.1,40.7,HEALTHY,162,agent,DEGRADED,2026-05-14T14:23:38.249549,BASELINE
TEL-e53122e476c1,CTRL-CLOUDSEC,AST-00096,2026-08-04T16:23:38.249549,94.6,72.5,HEALTHY,395,cloud_api,GOOD,2026-08-04T16:23:38.249549,CURRENT
